File	FilterID	FilterOrder	NumInd	NumContigs	NumMonorphicContigs	NumSNPContigs	NumInsContigs	NumDelContigs	NumSNPs	NumIns	NumDel	NumMissingGeno	NumGenoLess10X	NumGeno10-19X	NumGeno20-49X	NumGeno50-99X	NumGeno100-999X	NumGenoGreater999X
MiSeq_CHYA_chyaM.2.1.Fltr32.11.vcf	11	vcf	593	5808		5808	0	0	67125	0	0	9311791	5504535	3852861	5877951	5090095	9920028	247864
MiSeq_CHYA_chyaM.2.1.Fltr06.12.vcf	12	vcf	593	5718		5718	0	0	60073	0	0	8310908	4852614	3421295	5287362	4618266	8945810	187034
MiSeq_CHYA_chyaM.2.1.Fltr06.12.Fltr86.rmCONTIGS.13.vcf	12	Fltr86	593	2922		2922	0	0	27527	0	0	3475601	2180617	1577027	2490860	2203275	4307299	88832
MiSeq_CHYA_chyaM.2.1.Fltr11.14.vcf	14	vcf	593	2889		2889	0	0	22573	0	0	2843993	1770774	1283656	2042012	1818792	3553889	72673
MiSeq_CHYA_chyaM.2.1.Fltr09.15.vcf	15	vcf	593	2887		2887	0	0	22463	0	0	2826905	1762991	1278161	2033077	1810405	3536792	72228
MiSeq_CHYA_chyaM.2.1.Fltr08.16.vcf	16	vcf	593	2887		2887	0	0	22463	0	0	2826905	1762991	1278161	2033077	1810405	3536792	72228
MiSeq_CHYA_chyaM.2.1.Fltr10.17.vcf	17	vcf	593	2879		2879	0	0	22340	0	0	2808038	1754548	1271984	2022465	1800475	3518182	71928
MiSeq_CHYA_chyaM.2.1.Fltr04.18.recode.vcf	18	recode	593	2879		2879	0	0	22340	0	0	2808038	1754548	1271984	2022465	1800475	3518182	71928
MiSeq_CHYA_chyaM.2.1.Fltr13.19.recode.vcf	19	recode	593	2640		2640	0	0	20288	0	0	2630164	1636534	1193605	1891752	1663754	2967209	47766
MiSeq_CHYA_chyaM.2.1.Fltr13.19.recode.Fltr86.rmCONTIGS.20.vcf	19	recode	593	2357		2357	0	0	18451	0	0	2402048	1493811	1092849	1728582	1514958	2667018	42177
MiSeq_CHYA_chyaM.2.1.Fltr07.21.vcf	21	vcf	593	2357		2357	0	0	18451	0	0	2402048	1493811	1092849	1728582	1514958	2667018	42177
MiSeq_CHYA_chyaM.2.1.Fltr041.22.vcf	22	vcf	593	2099		2099	0	0	16866	0	0	2178981	1322981	993066	1615638	1427289	2428711	34872
MiSeq_CHYA_chyaM.2.1.Fltr16.23.recode.vcf	23	recode	531	2099		2099	0	0	16866	0	0	1296351	1199081	979426	1604080	1419987	2422049	34872
MiSeq_CHYA_chyaM.2.1.Fltr05.24.recode.vcf	24	recode	531	1929		1929	0	0	15746	0	0	1099637	1096622	926522	1531718	1365992	2310903	29732
MiSeq_CHYA_chyaM.2.1.Fltr05.24.recode.Fltr86.rmCONTIGS.25.vcf	24	recode	531	1869		1869	0	0	15309	0	0	1053461	1065168	903410	1495115	1332813	2250514	28598
MiSeq_CHYA_chyaM.2.1.Fltr16.26.recode.vcf	26	recode	518	1869		1869	0	0	15309	0	0	925248	1016825	895845	1489563	1328036	2245966	28579
MiSeq_CHYA_chyaM.2.1.Fltr05.27.recode.vcf	27	recode	518	1769		1769	0	0	14428	0	0	804425	950632	854720	1425854	1273714	2138282	26077
MiSeq_CHYA_chyaM.2.1.Fltr05.27.recode.Fltr86.rmCONTIGS.28.vcf	27	recode	518	1702		1702	0	0	13948	0	0	760907	915125	827509	1382080	1237638	2076917	24888
MiSeq_CHYA_chyaM.2.1.Fltr16.29.recode.vcf	29	recode	502	1702		1702	0	0	13948	0	0	640013	856915	814112	1372188	1228338	2065470	24860
MiSeq_CHYA_chyaM.2.1.Fltr05.30.recode.vcf	30	recode	502	1601		1601	0	0	13052	0	0	543048	792151	769637	1306044	1171070	1947321	22833
MiSeq_CHYA_chyaM.2.1.Fltr05.30.recode.Fltr86.rmCONTIGS.31.vcf	30	recode	502	1529		1529	0	0	12553	0	0	508694	760946	743876	1261284	1129221	1875657	21928
MiSeq_CHYA_chyaM.2.1.Fltr16.32.recode.vcf	32	recode	489	1529		1529	0	0	12553	0	0	436721	704719	723811	1250760	1126356	1874140	21910
MiSeq_CHYA_chyaM.2.1.Fltr05.33.recode.vcf	33	recode	489	1421		1421	0	0	11535	0	0	353796	633864	672770	1170277	1053577	1736503	19828
MiSeq_CHYA_chyaM.2.1.Fltr05.33.recode.Fltr86.rmCONTIGS.34.vcf	33	recode	489	1340		1340	0	0	10944	0	0	323518	593724	638586	1117104	1006494	1653575	18615
MiSeq_CHYA_chyaM.2.1.Fltr16.35.recode.vcf	35	recode	475	1340		1340	0	0	10944	0	0	269801	542061	619114	1107931	1000745	1640283	18465
MiSeq_CHYA_chyaM.2.1.Fltr01.36.recode.vcf	36	recode	475	1340		1340	0	0	10944	0	0	269801	542061	619114	1107931	1000745	1640283	18465
MiSeq_CHYA_chyaM.2.1.Fltr21.37.MostInformativeSNP.vcf	37	MostInformativeSNP	475	1340		1340	0	0	1340	0	0	32488	67074	76143	134916	121966	201708	2205
